,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score
1569,14485.0,39,1,165.75,3,1,1,311,5
1570,14487.0,27,6,1196.33,3,4,3,343,10
1571,14488.0,68,1,1064.2800000000002,2,1,3,213,6
1572,14489.0,207,1,463.38,1,1,2,112,4
1573,14491.0,175,2,340.93,1,2,2,122,5
1574,14493.0,7,5,2383.2400000000002,4,4,4,444,12
1575,14494.0,26,1,139.56,3,1,1,311,5
1576,14495.0,51,2,123.79999999999998,3,2,1,321,6
1577,14496.0,312,2,538.8100000000001,1,2,2,122,5
1578,14497.0,309,1,475.37,1,1,2,112,4
1579,14498.0,43,5,1957.3200000000002,3,4,4,344,11
1580,14499.0,26,3,815.3199999999999,3,3,3,333,9
1581,14500.0,88,3,356.85,2,3,2,232,7
1582,14501.0,184,2,251.21,1,2,1,121,4
1583,14502.0,20,11,2470.67,3,4,4,344,11
1584,14503.0,3,6,3543.26,4,4,4,444,12
1585,14504.0,47,4,673.26,3,3,3,333,9
1586,14505.0,17,8,5905.64,4,4,4,444,12
1587,14506.0,17,5,2012.17,4,4,4,444,12
1588,14507.0,24,6,1383.18,3,4,3,343,10
1589,14508.0,22,2,276.42,3,2,1,321,6
1590,14511.0,11,5,1314.8100000000002,4,4,3,443,11
1591,14512.0,188,2,275.28,1,2,1,121,4
1592,14513.0,101,3,455.59000000000003,2,3,2,232,7
1593,14514.0,61,3,1055.35,2,3,3,233,8
1594,14515.0,18,6,2102.0899999999997,4,4,4,444,12
1595,14517.0,33,2,330.45000000000005,3,2,2,322,7
1596,14518.0,64,1,174.37,2,1,1,211,4
1597,14520.0,2,2,270.6,4,2,1,421,7
1598,14522.0,24,4,974.54,3,3,3,333,9
1599,14523.0,108,1,241.09,2,1,1,211,4
1600,14524.0,32,9,1867.6800000000003,3,4,4,344,11
1601,14525.0,20,9,4332.2,3,4,4,344,11
1603,14528.0,37,1,364.21999999999997,3,1,2,312,6
1604,14529.0,60,3,620.04,2,3,2,232,7
1605,14530.0,26,6,2925.9100000000003,3,4,4,344,11
1606,14532.0,236,4,932.8500000000001,1,3,3,133,7
1607,14533.0,25,7,1949.7200000000003,3,4,4,344,11
1608,14534.0,3,18,4447.050000000001,4,4,4,444,12
1609,14535.0,60,3,2864.19,2,3,4,234,9
1610,14536.0,260,1,171.8,1,1,1,111,3
1611,14537.0,58,1,355.56000000000006,2,1,2,212,5
1612,14538.0,65,2,388.24999999999994,2,2,2,222,6
1613,14539.0,16,2,537.48,4,2,2,422,8
1614,14540.0,10,3,996.26,4,3,3,433,10
1615,14541.0,59,8,1461.6500000000003,2,4,3,243,9
1616,14542.0,186,1,103.25000000000001,1,1,1,111,3
1617,14543.0,29,16,3630.3300000000004,3,4,4,344,11
1618,14544.0,24,2,2024.45,3,2,4,324,9
1619,14546.0,5,5,2578.09,4,4,4,444,12
1620,14547.0,4,8,4007.54,4,4,4,444,12
1621,14548.0,151,2,652.8,1,2,2,122,5
1622,14549.0,311,1,289.24,1,1,1,111,3
1623,14550.0,11,2,765.62,4,2,3,423,9
1624,14551.0,18,2,186.23000000000002,4,2,1,421,7
1625,14552.0,152,1,165.07,1,1,1,111,3
1626,14553.0,19,5,859.2700000000001,4,4,3,443,11
1627,14554.0,10,4,2381.04,4,3,4,434,11
1628,14555.0,57,2,324.14,2,2,2,222,6
1629,14557.0,85,1,788.38,2,1,3,213,6
1630,14560.0,7,22,2237.7699999999995,4,4,4,444,12
1631,14561.0,76,3,1080.76,2,3,3,233,8
1632,14562.0,4,18,5074.77,4,4,4,444,12
1633,14565.0,96,4,3099.1200000000003,2,3,4,234,9
1634,14566.0,111,1,1432.0,2,1,3,213,6
1635,14567.0,57,2,1530.3600000000001,2,2,3,223,7
1636,14569.0,1,1,227.38999999999996,4,1,1,411,6
1637,14570.0,281,2,218.06,1,2,1,121,4
1638,14572.0,3,7,2832.84,4,4,4,444,12
1639,14573.0,180,9,1653.42,1,4,4,144,9
1641,14577.0,13,4,859.7100000000002,4,3,3,433,10
1642,14578.0,3,1,168.63,4,1,1,411,6
1643,14581.0,17,1,138.6,4,1,1,411,6
1644,14582.0,41,1,114.11,3,1,1,311,5
1645,14583.0,6,5,1052.55,4,4,3,443,11
1646,14584.0,169,4,1042.2600000000002,1,3,3,133,7
1647,14585.0,50,1,157.05,3,1,1,311,5
1648,14586.0,277,1,237.36,1,1,1,111,3
1649,14587.0,19,9,1601.1399999999999,4,4,4,444,12
1651,14591.0,15,4,1447.14,4,3,3,433,10
1652,14592.0,35,3,570.4599999999999,3,3,2,332,8
1653,14593.0,22,3,617.99,3,3,2,332,8
1654,14594.0,7,2,379.8299999999999,4,2,2,422,8
1655,14595.0,20,6,1740.6000000000001,3,4,4,344,11
1656,14597.0,11,2,883.1500000000001,4,2,3,423,9
1657,14598.0,44,1,221.97,3,1,1,311,5
1658,14600.0,306,1,393.33,1,1,2,112,4
1659,14601.0,11,1,213.96000000000004,4,1,1,411,6
1660,14603.0,275,1,660.0,1,1,2,112,4
1662,14607.0,16,14,16569.5,4,4,4,444,12
1663,14608.0,4,4,1785.1499999999999,4,3,4,434,11
1664,14609.0,72,4,601.5600000000001,2,3,2,232,7
1665,14616.0,243,3,406.08000000000004,1,3,2,132,6
1666,14618.0,9,3,553.44,4,3,2,432,9
1667,14619.0,246,1,394.43999999999994,1,1,2,112,4
1668,14620.0,206,2,412.78000000000003,1,2,2,122,5
1669,14621.0,1,5,1788.3600000000004,4,4,4,444,12
1670,14622.0,185,1,320.58,1,1,2,112,4
1671,14623.0,32,5,889.2499999999999,3,4,3,343,10
1672,14624.0,57,2,225.84999999999997,2,2,1,221,5
1673,14625.0,196,2,899.63,1,2,3,123,6
1674,14626.0,24,4,2791.27,3,3,4,334,10
1675,14628.0,91,2,671.9599999999999,2,2,3,223,7
1676,14629.0,4,2,959.01,4,2,3,423,9
1677,14631.0,51,3,1006.98,3,3,3,333,9
1678,14632.0,263,1,114.56,1,1,1,111,3
1679,14633.0,266,1,344.9000000000001,1,1,2,112,4
1680,14636.0,36,2,609.8500000000001,3,2,2,322,7
1681,14638.0,51,1,443.6,3,1,2,312,6
1682,14639.0,52,6,2984.49,2,4,4,244,10
1683,14640.0,24,6,2125.08,3,4,4,344,11
1684,14641.0,22,1,110.46,3,1,1,311,5
1685,14642.0,59,1,96.12,2,1,1,211,4
1686,14643.0,170,2,693.81,1,2,3,123,6
1687,14644.0,68,2,830.76,2,2,3,223,7
1688,14645.0,157,2,597.0899999999999,1,2,2,122,5
1690,14647.0,201,1,243.21999999999997,1,1,1,111,3
1691,14649.0,5,4,1417.29,4,3,3,433,10
1692,14651.0,67,2,654.5999999999999,2,2,2,222,6
1693,14652.0,77,1,114.18,2,1,1,211,4
1694,14653.0,1,7,1947.5499999999997,4,4,4,444,12
1695,14655.0,8,4,1932.23,4,3,4,434,11
1696,14656.0,169,2,291.05,1,2,1,121,4
1697,14657.0,18,4,848.22,4,3,3,433,10
1698,14658.0,5,2,247.14999999999998,4,2,1,421,7
1699,14659.0,9,9,2529.93,4,4,4,444,12
1700,14660.0,87,2,285.73999999999995,2,2,1,221,5
1701,14661.0,27,1,107.95,3,1,1,311,5
1702,14662.0,29,4,771.1700000000001,3,3,3,333,9
1703,14664.0,20,2,637.8900000000001,3,2,2,322,7
1704,14665.0,61,5,1835.6999999999998,2,4,4,244,10
1705,14666.0,24,1,195.25,3,1,1,311,5
1707,14669.0,242,3,1269.9900000000002,1,3,3,133,7
1708,14670.0,280,2,411.53000000000003,1,2,2,122,5
1709,14672.0,235,2,765.55,1,2,3,123,6
1710,14673.0,3,5,1736.4,4,4,4,444,12
1711,14675.0,16,1,604.7500000000001,4,1,2,412,7
1712,14676.0,31,6,2548.2400000000002,3,4,4,344,11
1714,14681.0,71,3,498.95,2,3,2,232,7
1715,14682.0,188,2,52.0,1,2,1,121,4
1716,14684.0,26,5,1236.2799999999997,3,4,3,343,10
1717,14687.0,107,1,628.3799999999999,2,1,2,212,5
1718,14688.0,8,21,5630.870000000001,4,4,4,444,12
1719,14689.0,209,1,112.80000000000001,1,1,1,111,3
1720,14690.0,44,2,371.7,3,2,2,322,7
1721,14691.0,31,5,2114.33,3,4,4,344,11
1722,14692.0,137,4,591.5500000000001,2,3,2,232,7
1723,14693.0,265,1,172.9,1,1,1,111,3
1724,14696.0,4,7,2078.95,4,4,4,444,12
1725,14697.0,218,2,188.60999999999996,1,2,1,121,4
1726,14698.0,2,5,1250.76,4,4,3,443,11
1727,14699.0,214,1,109.13000000000001,1,1,1,111,3
1728,14700.0,32,3,2235.2999999999997,3,3,4,334,10
1729,14701.0,11,9,2549.37,4,4,4,444,12
1730,14702.0,1,17,3292.1400000000003,4,4,4,444,12
1731,14703.0,15,1,318.16999999999996,4,1,2,412,7
1732,14704.0,11,9,1546.9099999999999,4,4,3,443,11
1733,14705.0,199,1,179.0,1,1,1,111,3
1734,14708.0,3,3,1126.37,4,3,3,433,10
1735,14709.0,15,13,4921.040000000001,4,4,4,444,12
1736,14710.0,14,4,606.13,4,3,2,432,9
1737,14711.0,10,11,2868.7999999999997,4,4,4,444,12
1738,14712.0,29,3,917.07,3,3,3,333,9
1739,14713.0,9,11,2666.36,4,4,4,444,12
1740,14714.0,24,1,160.19,3,1,1,311,5
1741,14715.0,25,4,867.3800000000001,3,3,3,333,9
1742,14716.0,43,2,329.67999999999995,3,2,2,322,7
1743,14719.0,2,5,1602.13,4,4,4,444,12
1744,14720.0,6,3,663.8100000000002,4,3,3,433,10
1745,14722.0,147,1,187.92,1,1,1,111,3
1746,14723.0,10,6,1158.3,4,4,3,443,11
1747,14725.0,25,1,718.08,3,1,3,313,7
1748,14727.0,274,1,268.58,1,1,1,111,3
1750,14730.0,1,8,2005.06,4,4,4,444,12
1751,14731.0,47,3,380.02000000000004,3,3,2,332,8
1752,14732.0,8,8,2702.49,4,4,4,444,12
1753,14733.0,16,12,9585.91,4,4,4,444,12
1755,14737.0,4,3,1164.55,4,3,3,433,10
1756,14738.0,43,7,1314.45,3,4,3,343,10
1757,14739.0,4,7,3902.2799999999997,4,4,4,444,12
1758,14740.0,197,3,1448.2099999999998,1,3,3,133,7
1759,14741.0,12,6,1400.3400000000001,4,4,3,443,11
1760,14744.0,16,7,1099.98,4,4,3,443,11
1761,14745.0,113,5,1220.2600000000002,2,4,3,243,9
1762,14747.0,249,1,328.19999999999993,1,1,2,112,4
1763,14748.0,29,5,1415.75,3,4,3,343,10
1764,14752.0,44,1,389.63999999999993,3,1,2,312,6
1765,14753.0,87,1,563.1499999999999,2,1,2,212,5
1766,14754.0,45,2,638.05,3,2,2,322,7
1767,14755.0,10,11,5010.280000000001,4,4,4,444,12
1768,14756.0,15,1,738.9599999999998,4,1,3,413,8
1769,14757.0,75,1,420.50000000000006,2,1,2,212,5
1770,14758.0,145,4,1484.06,1,3,3,133,7
1771,14759.0,5,3,1625.97,4,3,4,434,11
1772,14760.0,297,1,89.2,1,1,1,111,3
1773,14761.0,59,2,255.89999999999998,2,2,1,221,5
1774,14762.0,264,1,300.52,1,1,1,111,3
1775,14764.0,47,1,278.3,3,1,1,311,5
1776,14765.0,29,3,254.11,3,3,1,331,7
1777,14766.0,8,6,2473.37,4,4,4,444,12
1778,14768.0,17,2,192.60000000000002,4,2,1,421,7
1779,14769.0,3,8,10674.75,4,4,4,444,12
1780,14770.0,232,2,876.42,1,2,3,123,6
1781,14772.0,112,1,139.26,2,1,1,211,4
1782,14775.0,58,3,1011.8999999999999,2,3,3,233,8
1783,14776.0,51,11,2538.2999999999997,3,4,4,344,11
1784,14778.0,127,2,730.8599999999999,2,2,3,223,7
1785,14779.0,281,3,386.15,1,3,2,132,6
1786,14780.0,55,2,447.68,2,2,2,222,6
1787,14782.0,320,1,200.10000000000002,1,1,1,111,3
1788,14784.0,26,2,289.99,3,2,1,321,6
1789,14785.0,10,2,77.4,4,2,1,421,7
1790,14788.0,7,2,679.4399999999998,4,2,3,423,9
1791,14789.0,29,1,197.64000000000001,3,1,1,311,5
1792,14790.0,17,4,745.0600000000001,4,3,3,433,10
1793,14792.0,64,1,6.2,2,1,1,211,4
1794,14793.0,21,1,228.99,3,1,1,311,5
1795,14794.0,3,7,1319.91,4,4,3,443,11
1796,14795.0,166,1,131.45,1,1,1,111,3
1797,14796.0,1,17,8022.49,4,4,4,444,12
1798,14798.0,53,3,173.74,2,3,1,231,6
1799,14799.0,51,1,157.70000000000002,3,1,1,311,5
1800,14800.0,48,12,4339.74,3,4,4,344,11
1801,14801.0,61,1,193.13999999999996,2,1,1,211,4
1802,14803.0,162,3,845.55,1,3,3,133,7
1803,14804.0,9,1,353.27,4,1,2,412,7
1804,14805.0,15,4,554.6500000000001,4,3,2,432,9
1805,14806.0,75,1,193.39,2,1,1,211,4
1806,14808.0,40,8,2741.17,3,4,4,344,11
1807,14810.0,41,11,2087.88,3,4,4,344,11
1809,14815.0,37,2,778.5,3,2,3,323,8
1810,14816.0,197,1,271.85,1,1,1,111,3
1811,14817.0,200,2,1110.3400000000001,1,2,3,123,6
1812,14818.0,74,3,657.8,2,3,2,232,7
1813,14819.0,64,2,272.07,2,2,1,221,5
1814,14820.0,21,4,507.28999999999996,3,3,2,332,8
1815,14821.0,367,1,48.800000000000004,1,1,1,111,3
1816,14823.0,180,3,321.42999999999995,1,3,2,132,6
1817,14824.0,10,4,1127.7100000000003,4,3,3,433,10
1818,14825.0,4,12,2226.9100000000003,4,4,4,444,12
1819,14828.0,197,3,2139.76,1,3,4,134,8
1820,14829.0,29,4,697.55,3,3,3,333,9
1821,14830.0,53,1,197.13,2,1,1,211,4
1822,14834.0,18,6,1720.3,4,4,4,444,12
1823,14836.0,10,3,102.44999999999999,4,3,1,431,8
1824,14837.0,90,4,1649.5000000000002,2,3,4,234,9
1825,14840.0,268,1,62.85,1,1,1,111,3
1826,14841.0,53,6,3295.7599999999998,2,4,4,244,10
1827,14842.0,44,4,2824.6899999999996,3,3,4,334,10
1828,14844.0,64,4,3189.8100000000004,2,3,4,234,9
1829,14847.0,149,1,309.4,1,1,2,112,4
1831,14850.0,312,1,325.75,1,1,2,112,4
1832,14851.0,23,2,511.3499999999999,3,2,2,322,7
1833,14852.0,58,6,2836.69,2,4,4,244,10
1834,14853.0,24,2,475.79999999999995,3,2,2,322,7
1835,14854.0,78,7,2759.8300000000004,2,4,4,244,10
1836,14855.0,119,2,645.65,2,2,2,222,6
1837,14856.0,36,3,1311.38,3,3,3,333,9
1838,14857.0,60,2,1173.12,2,2,3,223,7
1839,14859.0,13,4,1353.74,4,3,3,433,10
1840,14860.0,19,1,170.32,4,1,1,411,6
1841,14861.0,52,1,125.79000000000002,2,1,1,211,4
1842,14862.0,26,2,841.2,3,2,3,323,8
1843,14863.0,29,1,266.76,3,1,1,311,5
1844,14865.0,7,2,52.2,4,2,1,421,7
1845,14866.0,11,12,14389.900000000001,4,4,4,444,12
1846,14867.0,186,3,710.28,1,3,3,133,7
1847,14868.0,3,8,2953.59,4,4,4,444,12
1848,14869.0,9,2,725.7,4,2,3,423,9
1849,14870.0,262,1,327.24999999999994,1,1,2,112,4
1850,14871.0,3,4,522.38,4,3,2,432,9
1851,14873.0,210,1,519.6800000000001,1,1,2,112,4
1852,14875.0,108,2,1465.3199999999997,2,2,3,223,7
1853,14878.0,13,9,1485.5400000000002,4,4,3,443,11
1854,14880.0,77,3,706.1900000000002,2,3,3,233,8
1855,14881.0,20,1,255.4,3,1,1,311,5
1856,14882.0,27,2,589.7,3,2,2,322,7
1857,14883.0,19,6,761.5899999999999,4,4,3,443,11
1858,14885.0,132,1,765.3199999999999,2,1,3,213,6
1859,14886.0,253,1,364.79999999999995,1,1,2,112,4
1860,14887.0,79,1,1862.0,2,1,4,214,7
1861,14888.0,207,1,369.2,1,1,2,112,4
1862,14889.0,336,1,135.9,1,1,1,111,3
1863,14890.0,254,1,125.65,1,1,1,111,3
1864,14891.0,148,2,554.38,1,2,2,122,5
1865,14893.0,10,2,1237.8500000000001,4,2,3,423,9
1866,14894.0,85,1,655.7499999999999,2,1,2,212,5
1867,14895.0,8,20,11138.71,4,4,4,444,12
1868,14896.0,205,2,468.77000000000004,1,2,2,122,5
1869,14897.0,8,4,1366.38,4,3,3,433,10
1870,14898.0,23,6,1303.52,3,4,3,343,10
1871,14901.0,11,9,1421.29,4,4,3,443,11
1872,14902.0,26,1,332.66,3,1,2,312,6
1873,14903.0,21,5,2810.63,3,4,4,344,11
1874,14904.0,2,2,1025.44,4,2,3,423,9
1875,14905.0,158,2,616.15,1,2,2,122,5
1876,14907.0,3,7,3501.1000000000004,4,4,4,444,12
1877,14908.0,74,1,277.79999999999995,2,1,1,211,4
1878,14910.0,3,4,434.35,4,3,2,432,9
1880,14912.0,17,2,867.85,4,2,3,423,9
1881,14913.0,36,4,1227.43,3,3,3,333,9
1882,14915.0,91,2,307.48,2,2,2,222,6
1883,14916.0,71,4,1268.98,2,3,3,233,8
1884,14918.0,116,2,1610.1499999999996,2,2,4,224,8
1885,14920.0,213,2,977.77,1,2,3,123,6
1886,14921.0,30,2,1316.0700000000002,3,2,3,323,8
1887,14923.0,51,1,749.1,3,1,3,313,7
1888,14924.0,246,1,310.05,1,1,2,112,4
1889,14929.0,32,1,223.88,3,1,1,311,5
1890,14930.0,109,3,2372.8599999999997,2,3,4,234,9
1891,14931.0,5,5,1257.68,4,4,3,443,11
1892,14932.0,366,1,363.53,1,1,2,112,4
1893,14934.0,82,2,1890.94,2,2,4,224,8
1894,14935.0,297,1,1784.71,1,1,4,114,6
1895,14936.0,34,8,8137.020000000001,3,4,4,344,11
1896,14937.0,57,3,1621.88,2,3,4,234,9
1897,14944.0,30,12,5900.25,3,4,4,344,11
1898,14946.0,14,1,100.9,4,1,1,411,6
1899,14947.0,72,2,290.82000000000005,2,2,1,221,5
1900,14948.0,23,6,1101.97,3,4,3,343,10
1901,14950.0,19,1,371.2,4,1,2,412,7
1902,14951.0,79,1,311.69000000000005,2,1,2,212,5
1903,14952.0,60,11,8099.489999999999,2,4,4,244,10
1904,14953.0,25,1,289.82000000000005,3,1,1,311,5
1905,14954.0,12,1,336.16999999999996,4,1,2,412,7
1906,14957.0,253,1,58.49,1,1,1,111,3
1907,14958.0,147,3,499.68,1,3,2,132,6
1908,14959.0,64,4,695.4199999999998,2,3,3,233,8
1909,14960.0,8,2,221.26999999999998,4,2,1,421,7
1910,14961.0,11,9,7044.68,4,4,4,444,12
1911,14962.0,271,1,126.70000000000002,1,1,1,111,3
1912,14963.0,10,5,1487.8,4,4,3,443,11
1913,14964.0,247,1,206.21,1,1,1,111,3
1914,14965.0,96,2,599.0,2,2,2,222,6
1915,14966.0,15,1,191.32,4,1,1,411,6
1916,14967.0,50,1,463.8,3,1,2,312,6
1917,14968.0,30,1,147.59000000000003,3,1,1,311,5
1918,14970.0,68,4,1592.06,2,3,4,234,9
1919,14971.0,35,3,1116.5700000000002,3,3,3,333,9
1920,14972.0,128,1,114.77,2,1,1,211,4
1921,14973.0,107,3,1314.4499999999998,2,3,3,233,8
1922,14974.0,37,1,114.39,3,1,1,311,5
1923,14975.0,57,1,279.94,2,1,1,211,4
1924,14976.0,57,7,790.86,2,4,3,243,9
1925,14978.0,72,5,1931.42,2,4,4,244,10
1926,14981.0,246,1,102.12,1,1,1,111,3
1927,14984.0,19,2,213.27,4,2,1,421,7
1928,14985.0,198,2,296.75,1,2,1,121,4
1929,14987.0,16,2,326.4,4,2,2,422,8
1930,14988.0,212,1,334.53999999999996,1,1,2,112,4
1931,14995.0,39,2,233.23000000000002,3,2,1,321,6
1932,14997.0,46,3,546.2,3,3,2,332,8
1933,14998.0,170,2,429.87,1,2,2,122,5
1934,15000.0,48,1,490.52000000000004,3,1,2,312,6
1935,15002.0,116,4,1641.7599999999998,2,3,4,234,9
1936,15004.0,147,1,1246.3200000000002,1,1,3,113,5
1938,15006.0,51,1,502.09000000000003,3,1,2,312,6
1939,15007.0,159,1,156.91000000000003,1,1,1,111,3
1940,15009.0,12,3,1261.78,4,3,3,433,10
1941,15010.0,36,1,308.94,3,1,2,312,6
1942,15012.0,54,2,423.04,2,2,2,222,6
1943,15014.0,43,2,260.17,3,2,1,321,6
1944,15016.0,173,1,170.04,1,1,1,111,3
1945,15017.0,34,1,125.58000000000001,3,1,1,311,5
1946,15018.0,39,3,496.21,3,3,2,332,8
1947,15019.0,267,1,265.99999999999994,1,1,1,111,3
1948,15021.0,9,9,1914.8200000000002,4,4,4,444,12
1949,15022.0,12,4,905.0400000000001,4,3,3,433,10
1950,15023.0,3,11,6802.76,4,4,4,444,12
1951,15024.0,10,10,1661.33,4,4,4,444,12
1952,15025.0,33,1,377.01,3,1,2,312,6
1953,15026.0,80,3,469.0,2,3,2,232,7
1954,15027.0,31,4,1066.15,3,3,3,333,9
1955,15028.0,8,4,627.1300000000001,4,3,2,432,9
1956,15030.0,72,2,518.28,2,2,2,222,6
1957,15031.0,4,4,668.1400000000001,4,3,3,433,10
1958,15032.0,256,3,4959.1,1,3,4,134,8
1959,15033.0,5,10,2586.67,4,4,4,444,12
1960,15034.0,16,8,4308.610000000001,4,4,4,444,12
1961,15035.0,90,1,252.73000000000002,2,1,1,211,4
1962,15036.0,72,3,465.5499999999999,2,3,2,232,7
1963,15038.0,59,6,705.49,2,4,3,243,9
1965,15041.0,170,1,180.35000000000002,1,1,1,111,3
1966,15042.0,199,1,135.93,1,1,1,111,3
1967,15043.0,31,1,537.0,3,1,2,312,6
1968,15044.0,19,17,7700.23,4,4,4,444,12
1969,15045.0,152,2,735.6600000000001,1,2,3,123,6
1970,15046.0,9,15,5213.7699999999995,4,4,4,444,12
1971,15047.0,270,1,343.61999999999995,1,1,2,112,4
1972,15048.0,65,4,384.05,2,3,2,232,7
1973,15049.0,274,1,121.17000000000002,1,1,1,111,3
1974,15050.0,25,3,1782.09,3,3,4,334,10
1975,15051.0,23,3,1391.6100000000001,3,3,3,333,9
1976,15052.0,319,1,215.78,1,1,1,111,3
1977,15053.0,5,3,697.7900000000001,4,3,3,433,10
1978,15054.0,12,2,302.1,4,2,1,421,7
1979,15057.0,275,2,1489.5,1,2,3,123,6
1980,15058.0,25,11,2124.9900000000002,3,4,4,344,11
1981,15059.0,41,9,1337.7199999999998,3,4,3,343,10
1982,15060.0,8,4,303.09000000000003,4,3,1,431,8
1984,15062.0,71,4,987.86,2,3,3,233,8
1985,15063.0,213,1,370.79999999999995,1,1,2,112,4
1986,15065.0,38,4,3158.13,3,3,4,334,10
1987,15066.0,53,1,893.59,2,1,3,213,6
1988,15067.0,78,3,1744.76,2,3,4,234,9
1989,15068.0,46,2,553.36,3,2,2,322,7
1990,15069.0,179,1,1109.5300000000002,1,1,3,113,5
1992,15071.0,94,2,982.07,2,2,3,223,7
1993,15073.0,10,3,1043.4099999999999,4,3,3,433,10
1994,15074.0,105,1,748.87,2,1,3,213,6
1995,15075.0,78,1,773.03,2,1,3,213,6
1996,15076.0,173,1,880.8499999999999,1,1,3,113,5
1998,15079.0,213,4,895.61,1,3,3,133,7
1999,15081.0,22,5,504.79999999999995,3,4,2,342,9
2000,15083.0,257,1,88.19999999999999,1,1,1,111,3
2001,15087.0,282,1,306.94,1,1,1,111,3
2002,15088.0,21,2,1160.0699999999997,3,2,3,323,8
2003,15089.0,10,6,2420.84,4,4,4,444,12
2004,15090.0,308,1,381.32,1,1,2,112,4
2005,15091.0,68,1,480.71,2,1,2,212,5
2006,15092.0,215,2,457.80999999999995,1,2,2,122,5
2007,15093.0,18,6,4597.0199999999995,4,4,4,444,12
2008,15095.0,104,4,1370.6,2,3,3,233,8
2009,15096.0,43,1,219.39,3,1,1,311,5
2010,15097.0,4,1,248.07999999999998,4,1,1,411,6
2012,15099.0,84,1,410.48,2,1,2,212,5
2013,15100.0,334,3,876.0,1,3,3,133,7
2014,15101.0,9,2,317.53,4,2,2,422,8
2015,15103.0,31,2,703.3599999999999,3,2,3,323,8
2016,15104.0,197,2,1027.44,1,2,3,123,6
2017,15105.0,18,7,2298.9300000000003,4,4,4,444,12
2018,15106.0,18,5,1422.52,4,4,3,443,11
2019,15107.0,311,6,319.5,1,4,2,142,7
2020,15108.0,142,4,1300.25,1,3,3,133,7
2021,15109.0,246,1,484.9500000000001,1,1,2,112,4
2022,15110.0,24,4,996.1,3,3,3,333,9
2023,15111.0,29,3,1567.4799999999998,3,3,3,333,9
2024,15113.0,10,3,3609.3299999999995,4,3,4,434,11
2025,15114.0,30,10,2760.5599999999995,3,4,4,344,11
2026,15115.0,18,1,340.11,4,1,2,412,7
2027,15116.0,18,4,1352.75,4,3,3,433,10
2028,15117.0,15,5,1551.7800000000002,4,4,3,443,11
2029,15118.0,134,1,244.8,2,1,1,211,4
2030,15119.0,246,1,266.4,1,1,1,111,3
2031,15120.0,134,1,358.8199999999999,2,1,2,212,5
2032,15121.0,50,2,457.72,3,2,2,322,7
2033,15122.0,114,3,1633.7799999999997,2,3,4,234,9
2034,15123.0,7,2,2199.3100000000004,4,2,4,424,10
2035,15124.0,23,2,184.19000000000003,3,2,1,321,6
2036,15125.0,25,15,11528.480000000001,3,4,4,344,11
2037,15127.0,66,1,406.53000000000003,2,1,2,212,5
2038,15128.0,60,4,1471.0,2,3,3,233,8
2039,15129.0,50,11,3447.4,3,4,4,344,11
2040,15130.0,170,1,330.11000000000007,1,1,2,112,4
2041,15132.0,18,5,977.93,4,4,3,443,11
2042,15133.0,128,3,982.4199999999998,2,3,3,233,8
2043,15134.0,15,8,1387.99,4,4,3,443,11
2044,15135.0,239,1,139.04999999999998,1,1,1,111,3
2045,15136.0,3,4,1286.7000000000003,4,3,3,433,10
2046,15139.0,240,2,178.96,1,2,1,121,4
2047,15140.0,52,7,2354.25,2,4,4,244,10
2048,15142.0,46,1,498.74000000000007,3,1,2,312,6
2049,15143.0,226,1,259.45,1,1,1,111,3
2050,15144.0,8,17,6580.4400000000005,4,4,4,444,12
2051,15145.0,4,4,1194.7300000000002,4,3,3,433,10
2052,15146.0,165,2,1327.16,1,2,3,123,6
2053,15147.0,240,1,623.5,1,1,2,112,4
2054,15148.0,11,1,301.29,4,1,1,411,6
2055,15149.0,134,1,520.8,2,1,2,212,5
2056,15150.0,17,10,5314.469999999999,4,4,4,444,12
2057,15152.0,10,13,4745.6900000000005,4,4,4,444,12
2058,15153.0,31,1,329.25,3,1,2,312,6
2059,15154.0,75,1,296.42,2,1,1,211,4
2060,15156.0,1,3,961.4899999999999,4,3,3,433,10
2061,15157.0,4,3,1936.0700000000004,4,3,4,434,11
2062,15158.0,45,1,401.4000000000001,3,1,2,312,6
2064,15160.0,357,1,158.16000000000003,1,1,1,111,3
2065,15163.0,18,2,304.4699999999999,4,2,1,421,7
2066,15164.0,69,3,843.0499999999998,2,3,3,233,8
2068,15167.0,321,1,163.00000000000003,1,1,1,111,3
2069,15168.0,26,1,106.56,3,1,1,311,5
2070,15171.0,331,1,1289.5,1,1,3,113,5
2071,15172.0,9,5,1624.05,4,4,4,444,12
2072,15174.0,323,1,135.75,1,1,1,111,3
2073,15175.0,72,1,224.14000000000004,2,1,1,211,4
2074,15178.0,260,1,40.5,1,1,1,111,3
2075,15179.0,18,5,2206.9500000000003,4,4,4,444,12
2076,15180.0,367,1,87.5,1,1,1,111,3
2077,15181.0,66,3,689.48,2,3,3,233,8
2078,15182.0,154,2,622.8499999999998,1,2,2,122,5
2079,15184.0,29,2,406.76,3,2,2,322,7
2080,15185.0,70,1,310.62,2,1,2,212,5
2081,15186.0,14,2,411.41,4,2,2,422,8
2082,15187.0,2,16,4777.180000000001,4,4,4,444,12
2084,15192.0,120,3,1044.3200000000002,2,3,3,233,8
2085,15193.0,61,1,499.31999999999994,2,1,2,212,5
